Gene_Name	CKDdb_num_of_studies	CKDdb_Disease	GOA_Kidney_Research_Priority	tub_Exp_num_of_eQTLs	tub_Pr_of_no_eQTL	tub_FDR	glom_Exp_num_of_eQTLs	glom_Pr_of_no_eQTL	glom_FDR
SUGT1P3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUGT1L1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1A2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
STP2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1A3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1A4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
STM	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1C4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT1E1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
STE	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT2B1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SULT5A1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUN1	1.0	1.0	1	0.0	0.0	0.0	0.0	0.0	0.0
UNC84A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT4H1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SPT4H	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT4H	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT5H	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUPT7L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
STAF65(GAMMA)	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SURF5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
MED22	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SURF-5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ2438/PRO4999	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GRGP2438	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ196/PRO222	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ196	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SVS1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SVS2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYCE1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYCE2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYCP3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYDE2	1.0	1.0	0	0.0	0.0	0.0	1.0	0.000101	1.0300000000000001e-05
SYMPK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SPK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYNE4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYNGR3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYNGR4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYNPO2L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYPL1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYS1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYS1-DBNDD2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYT13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
YT13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYT15	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYT17	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
254P9.1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYT3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SYT6	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAAR2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GPR58	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAAR5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAB3	1.0	1.0	0	0.0	0.0	0.0	1.15	0.0207	0.00355
KIAA4135	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
MAP3K7IP3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TACC1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TACC3	1.0	1.0	1	0.0	0.0	0.0	0.0	0.0	0.0
TADA1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TADA1L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
STAF42	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF12	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF15	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2J	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF1B	1.0	1.0	0	1.1	3.86e-05	3.21e-06	0.0	0.0	0.0
TAF1C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2C1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF7L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2Q	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAGAP	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAGAP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
FKSG15	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TANC1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TANGO2	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAOK3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
DPK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
JIK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TARBP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRM3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRP185	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TARM1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GM9904	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TARS2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R10	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(JAPANESE)-T2R10	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(ADYGEI)-T2R10	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(BIAKA)-T2R13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(JAPANESE)-T2R13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R143	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R16	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(BIAKA)-T2R16	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(ADYGEI)-T2R16	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R38	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PTC	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R61	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R39	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
T2R39	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(JAPANESE)-T2R39	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAS2R40	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GPR60	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOSA(BIAKA)-T2R40	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TASP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D10B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
FP2461	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D10C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D13	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D14	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D15	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D22A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D22B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D25	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
OATL1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
MG81	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D29	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D31	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
WDR67	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D9	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D9A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBC1D9B	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBCC	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBCEL	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
LRRC35	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBCK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBK1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
NAK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBKBP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PROSAPIP2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
SINTBAD	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBL1XR1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
IRA1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBLR1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TBPL1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLF	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLP	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCAP	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCEAL8	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCERG1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TAF2S	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCF23	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
BHLHA24	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCHH	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THH	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THL	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCIRG1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6N1C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
ATP6V0A3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCP10C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCP10L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PRED77	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRB	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV6S4A1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRB@	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV13S2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV13S2A1T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV13S9/13S2A1T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV17S1A1T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRBV19	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV5S3A2T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV5S4A2T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV5S1A1T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRBV9S1A1T	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCRG-V1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GM16602	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCTEX1D1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCTEX1D2	1.0	1.0	0	0.0	0.0	0.0	1.11	0.0009310000000000001	0.00011200000000000001
0610012D17RIK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TCTN2	1.0	1.0	0	2.04	1.0800000000000002e-09	8.52e-11	0.0	0.0	0.0
TECT2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEAD3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEAD5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEF5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TECTA	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEKT2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEKT5	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEN1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TENM1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
ODZ1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TNM1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TERF1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PIN2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRBF1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TERF2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRBF2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRF2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TESPA1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TET3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX10	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX11	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX12	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX13B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX264	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX27	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
ZFAND3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX30	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
1700029F09RIK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX36	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX37	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TSC21	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX40	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX9	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2D	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TFAP2BL1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TFDP3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
DP4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HCA661	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TG	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TGIF2LX	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TGIFLX	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TGM7	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THA1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THAP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THAP2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THAP8	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THAP9	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THNSL1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THOC2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THOC6	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
WDR58	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THOC7	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
NIF3L1BP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THOP1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THPO	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
MGDF	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THRAP3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRAP150	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THSD1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THTPA	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THYN1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
THY28	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HSPC144	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIAM2	1.0	1.0	1	0.0	0.0	0.0	0.0	0.0	0.0
STEF	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TICAM2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIRP	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIE	2.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIE1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIF1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM24	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
RNF82	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIGD2	1.0	1.0	0	1.1	0.00234	0.00025	0.0	0.0	0.0
TIGD5	1.0	1.0	1	0.0	0.0	0.0	0.0	0.0	0.0
TIMD2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMELESS	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM10	1.0	1.0	0	1.05	3.9500000000000003e-22	3.1e-23	1.01	2.12e-10	1.4499999999999998e-11
TIM10	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM10B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
FXC1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIM9B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM13	1.0	1.0	0	1.19	0.00036899999999999997	3.570000000000001e-05	0.0	0.0	0.0
TIMM22	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TEX4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIM22	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM9	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIMMDC1	1.0	1.0	0	1.02	0.0117	0.00139	0.0	0.0	0.0
TIMP4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIPARP	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PARP7	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIPIN	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIPRL	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TIRAP	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TK2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLE4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLK2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLK	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLN1	1.0	1.0	1	0.0	0.0	0.0	0.0	0.0	0.0
TLN	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLR12	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLR9	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ5798/PRO19605	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PTK9L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TLX3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HOX11L2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TM4SF18	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TM4SF19	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
OCTM4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TM9SF1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TM9SF4	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMA16	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMC1	1.0	1.0	0	1.01	0.0010199999999999999	8.759999999999999e-05	0.0	0.0	0.0
TMC6	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
EVER1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
EVIN1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMC7	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMCC3	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMCO5B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMCO7	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMED1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RL1L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RL1LG	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM105	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM106A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM107	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
DC20	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ638/PRO1268	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM109	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM11	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM110	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM115	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PL6	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
LUCA11.2	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM120B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM126A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM127	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM128	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM131	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
RW1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM131L	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM132B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM132C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM132D	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
HBE120	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
MOLT	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM140	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM141	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
D2ERTD217E	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM147	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM14A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
PTD011	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM14B	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM14C	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
CDTW1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM151A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM151	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM154	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM159	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
334D11.1	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM164	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM167A	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM167	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM174	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM177	1.0	1.0	0	1.01	1.33e-06	1.2099999999999998e-07	0.0	0.0	0.0
TMEM180	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
UNQ5807	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
GLGQ5807	1.0	1.0	0	0.0	0.0	0.0	0.0	0.0	0.0
