Gene_Name	Experimental_seed_genes_overlap	Inferred_seed_genes_overlap	known_gene	GTEx_kidney_TPM_expression	GTEx_kidney_Expression_Rank	ProteinAtlas_gene_expr_levels	ProteinAtlas_RNA_expression_TMP	GO_renal	GO_kidney	GO_nephro	GO_glomerul	GO_distal tubule	CKD-example_GWAS_hits	CKD-example_GWAS_max_P_VALUE	CKD-example_GWAS_min_P_VALUE	CKD-example_GWAS_max_OR	CKD-example_GWAS_min_OR	CKD-example_GWAS_tissue_trait_flag	MGI_mouse_knockout_feature
ST7L	0.0	0.0	0.0	2.803	18225.0	0	3.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
ST8SIA1	0.0	0.0	0.0	0.09606	18225.0	Medium	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
ST8SIA4	0.0	0.0	0.0	0.4897	18225.0	Medium	0.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
ST8SIA5	0.0	0.0	0.0	1.3230000000000002	18225.0	Not_detected	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
ST8SIA6	0.0	0.0	0.0	0.1979	18225.0	0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAB1	0.16666666666666666	0.5	0.0	37.31	1802.0	Medium	7.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAB2	0.0	0.2	0.0	0.06691	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAC	0.17647058823529413	0.0	0.0	1.8659999999999999	18225.0	0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAC2	0.0	0.0	0.0	13.16	5071.0	0	2.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAC3	0.045454545454545456	0.0	0.0	1.686	18225.0	0	1.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAG1	0.1111111111111111	0.07352941176470588	0.0	4.7010000000000005	9040.0	High	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAG2	0.12121212121212122	0.06382978723404255	0.0	9.464	6438.0	Medium	37.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAG3	1.0	0.05555555555555555	0.0	1.131	18225.0	Not_detected	0.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAM	0.0975609756097561	0.06493506493506493	0.0	8.555	6860.0	Medium	13.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAM2	0.0851063829787234	0.07894736842105263	0.0	8.107999999999999	7062.0	High	14.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAMBP	0.05454545454545454	0.13333333333333333	0.0	6.78	7756.0	0	23.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAMBPL1	0.05714285714285714	0.3333333333333333	0.0	0.8345	18225.0	0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAP1	0.1875	0.0	0.0	6.0920000000000005	8160.0	Low	13.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAP2	0.07692307692307693	0.0	0.0	22.78	3119.0	High	14.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAR	0.0	0.0	1.0	0.2977	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD10	0.25	0.0	0.0	32.83	2087.0	0	36.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD13	0.07142857142857142	0.05263157894736842	0.0	4.229	9416.0	High	7.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD3	0.0	0.0	0.0	26.22	2694.0	0	9.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD3NL	0.0	0.0	0.0	19.56	3607.0	Medium	35.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD4	0.0	0.0	0.0	4.627	9090.0	Medium	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD5	0.0	1.0	0.0	3.205	18225.0	High	0.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD7	0.0625	0.0	0.0	73.47	739.0	Medium	86.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STARD9	0.125	0.0	0.0			0	0.7	0.0	0.0	0.0	0.0	0.0							0.0
STAT1	0.10135135135135136	0.01639344262295082	1.0	31.04	2242.0	Low	50.8	1.0	1.0	1.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAT2	0.10344827586206896	0.02857142857142857	0.0	30.75	2257.0	Medium	10.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAT3	0.08424908424908426	0.03225806451612903	0.0	53.4	1161.0	Medium	59.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAT4	0.07692307692307693	0.0	0.0	1.3969999999999998	18225.0	Low	1.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAT5A	0.10344827586206896	0.0625	0.0	13.32	5021.0	Low	10.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAT5B	0.08163265306122448	0.08196721311475409	0.0	25.18	2833.0	Medium	21.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STAT6	0.08333333333333333	0.0	0.0	78.23	684.0	Medium	52.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STATH	0.2	0.0	0.0	0.0	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAU1	0.05144694533762058	0.0	0.0	45.4	1417.0	Medium	92.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STAU2	0.06666666666666667	0.07692307692307693	0.0	5.355	8615.0	Medium	31.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STBD1	0.0	0.0	0.0			Not_detected	2.0	0.0	0.0	0.0	0.0	0.0							0.0
STC2	0.0	0.0	0.0	1.556	18225.0	0	2.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STEAP1	0.0	0.0	0.0	1.874	18225.0	0	6.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STEAP2	0.16666666666666666	1.0	0.0	2.7939999999999996	18225.0	0	7.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STEAP3	0.0625	0.0	0.0	5.98	8229.0	0	3.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STEAP4	0.0	0.0	0.0	6.224	8086.0	0	5.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STIL	0.08641975308641975	0.0	1.0	0.5219	18225.0	0	2.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STIM1	0.14814814814814814	0.0	0.0	14.13	4798.0	Medium	14.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STIM2	0.0	0.0	0.0			Medium	12.5	0.0	0.0	0.0	0.0	0.0							0.0
STIP1	0.06140350877192982	0.05128205128205128	0.0	38.69	1712.0	Medium	51.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK10	0.0	0.16666666666666666	0.0	5.444	8575.0	Low	3.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK11	0.05217391304347826	0.0	0.0	27.54	2554.0	Medium	10.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STK11IP	0.0	0.0	0.0			Medium	5.3	0.0	0.0	0.0	0.0	0.0							0.0
STK16	0.06451612903225806	0.0	0.0	19.37	3644.0	Low	18.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK17A	0.0	0.0	0.0	5.986000000000001	8224.0	0	7.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK17B	0.05263157894736842	0.0	0.0	2.545	18225.0	Medium	7.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK19	0.18181818181818182	0.0	0.0	15.58	4446.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK24	0.016129032258064516	0.07692307692307693	0.0	26.01	2728.0	Medium	53.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STK25	0.0	0.07317073170731707	0.0	36.57	1844.0	0	44.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK26	0.04	0.0743801652892562	0.0			Not_detected	3.8	0.0	0.0	0.0	0.0	0.0							0.0
STK3	0.045454545454545456	0.1	0.0	5.0489999999999995	8791.0	0	16.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK31	0.0	0.0	0.0	0.1829	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK32B	0.0	0.0	0.0	4.837	8950.0	0	15.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK32C	0.125	0.0	0.0	4.033	9595.0	0	6.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK33	0.0	0.0	0.0	4.373	9288.0	0	10.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK35	0.0	0.0	0.0	7.815	7197.0	0	4.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK36	0.14285714285714285	0.0	0.0	18.38	3839.0	Medium	7.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STK38	0.0425531914893617	0.064	0.0	25.48	2793.0	0	18.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK38L	0.0	0.05982905982905983	0.0	5.752000000000001	8373.0	Low	13.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK39	0.17391304347826086	0.14285714285714285	0.0	7.03	7609.0	Medium	6.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STK4	0.05	0.15625	0.0	3.514	18225.0	Low	6.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STK40	0.0	0.0	0.0	23.86	2992.0	0	13.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STKLD1	0.0	0.0	0.0			0	0.0	0.0	0.0	0.0	0.0	0.0							0.0
STMN1	0.1	0.0625	0.0	11.69	5519.0	Low	74.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STMN2	0.045454545454545456	0.0	0.0	0.0937	18225.0	0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STMN3	0.0	0.0	0.0	21.27	3324.0	Low	5.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STMN4	0.0	0.0	0.0	0.06204	18225.0	0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOM	0.08333333333333333	0.14285714285714285	0.0	84.13	631.0	Medium	151.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOML1	0.1111111111111111	0.0	0.0	7.305	7472.0	Medium	3.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOML2	0.031746031746031744	0.05	0.0	66.86	847.0	High	73.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOML3	0.0	0.0	0.0	0.0	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STON1	0.0	0.0	0.0	6.6610000000000005	7836.0	0	10.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STON2	0.08823529411764706	0.10377358490566038	0.0	6.191	8102.0	Medium	18.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOX1	0.0	0.0	0.0	1.276	18225.0	Medium	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STOX2	0.0	0.0	0.0	1.8969999999999998	18225.0	0	2.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STPG2	0.0	0.0	0.0	0.155	18225.0	0	0.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRA13	0.13636363636363635	0.08333333333333333	0.0	32.64	2107.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRA6	0.0	0.5	1.0	1.683	18225.0	High	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRADA	0.0	0.0	0.0	14.64	4664.0	High	14.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRADB	0.0	0.0	0.0	29.56	2345.0	Medium	73.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRAP	0.06172839506172839	0.07692307692307693	0.0	78.66	682.0	High	90.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRBP	0.02857142857142857	0.3333333333333333	0.0	3.84	18225.0	Not_detected	13.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRIP1	0.0	0.0	0.0	11.4	5607.0	Medium	9.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRIP2	0.0	0.0	0.0	1.511	18225.0	0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRN	0.016666666666666666	0.06451612903225806	0.0	4.771	9001.0	Medium	10.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRN3	0.045454545454545456	0.08333333333333333	0.0	7.622999999999999	7298.0	Medium	16.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STRN4	0.013333333333333334	0.06896551724137931	0.0	25.31	2817.0	Medium	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STS	0.0	0.0	0.0	2.884	18225.0	Low	4.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STT3A	0.041666666666666664	0.027777777777777776	0.0	17.89	3946.0	Medium	49.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STT3B	0.18181818181818182	0.03225806451612903	0.0	25.8	2754.0	Medium	51.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STUB1	0.06324110671936758	0.03333333333333333	0.0	59.24	1006.0	High	54.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
STX10	0.25	0.0	0.0	37.66	1783.0	Medium	19.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX11	0.03076923076923077	0.0	0.0	2.4330000000000003	18225.0	Medium	1.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX12	0.02666666666666667	0.0	0.0	22.6	3144.0	High	37.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX16	0.07142857142857142	0.03067484662576687	0.0	38.96	1700.0	0	19.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX17	0.1935483870967742	0.2	0.0	4.732	9027.0	Medium	13.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX18	0.05714285714285714	0.01639344262295082	0.0	28.6	2438.0	Medium	31.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX19	0.10526315789473684	0.0	0.0	0.1137	18225.0	0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX1A	0.09803921568627451	0.03076923076923077	0.0	3.062	18225.0	Not_detected	0.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX1B	0.07692307692307693	0.02631578947368421	0.0	1.1909999999999998	18225.0	Not_detected	0.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX2	0.06666666666666667	0.0273972602739726	0.0	12.89	5151.0	0	9.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX3	0.04838709677419355	0.036585365853658534	1.0	19.21	3671.0	High	62.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX4	0.08163265306122448	0.0	0.0	21.65	3260.0	High	22.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX5	0.0847457627118644	0.015625	0.0	27.89	2515.0	0	20.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX6	0.038461538461538464	0.0	0.0	6.547000000000001	7893.0	Medium	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX7	0.07017543859649122	0.02247191011235955	0.0	8.037	7095.0	High	54.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STX8	0.10256410256410256	0.045454545454545456	0.0	8.985	6642.0	High	40.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP1	0.07894736842105263	0.02877697841726619	1.0	12.53	5252.0	Not_detected	12.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP2	0.25	0.02666666666666667	0.0	58.3	1032.0	Medium	31.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP3	0.17647058823529413	0.0	0.0	13.78	4882.0	Low	42.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP4	0.0625	0.0	0.0	1.726	18225.0	Medium	4.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP5	0.08333333333333333	0.0	0.0	1.8430000000000002	18225.0	Medium	3.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP5L	0.0	0.02608695652173913	0.0	0.004437	18225.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STXBP6	0.0	0.0	0.0	0.6038	18225.0	High	4.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STYK1	0.0	1.0	0.0	0.1758	18225.0	0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STYX	0.0	0.0	0.0	3.9810000000000003	18225.0	0	6.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
STYXL1	0.1875	0.0	0.0	12.0	5417.0	0	16.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUB1	0.12121212121212122	0.08333333333333333	0.0	29.35	2366.0	Medium	117.1	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUCLA2	0.047619047619047616	0.05263157894736842	0.0	22.82	3117.0	High	77.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUCLG1	0.15384615384615385	0.07692307692307693	1.0	124.5	372.0	High	471.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUCLG2	0.0	0.06140350877192982	0.0	49.25	1279.0	High	153.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUCNR1	0.0	0.021505376344086023	0.0	5.615	8468.0	0	42.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
SUCO	0.09523809523809523	0.0	0.0	6.949	7659.0	Low	13.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
SUDS3	0.0	0.0	0.0	12.19	5362.0	Medium	16.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUFU	0.13793103448275862	0.01818181818181818	0.0	5.0089999999999995	8812.0	Medium	5.5	0.0	0.0	0.0	0.0	0.0	1.0	2e-09	2e-09	0.03171	0.03171	1.0	0.0
SUGCT	0.07692307692307693	0.0	0.0			High	45.0	0.0	0.0	0.0	0.0	0.0							0.0
SUGP1	0.08695652173913043	0.04142011834319527	0.0	13.99	4834.0	High	3.7	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUGP2	0.034482758620689655	0.0	0.0	26.76	2645.0	High	14.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUGT1	0.125	0.023809523809523808	0.0	4.349	9311.0	0	33.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULF1	0.0	0.0	0.0	7.544	7330.0	Low	10.6	1.0	0.0	1.0	1.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
SULF2	0.0	0.0	0.0	31.64	2190.0	Medium	30.0	1.0	0.0	1.0	1.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	1.0
SULT1A1	0.09090909090909091	0.02564102564102564	0.0	17.75	3977.0	Low	23.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1A2	0.0	0.024390243902439025	0.0	2.2230000000000003	18225.0	Low	3.4	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1A3	0.08333333333333333	0.0	0.0	0.5505	18225.0	Low	7.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1A4	0.08333333333333333	0.024390243902439025	0.0	0.2022	18225.0	Low	3.9	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1B1	0.0	0.023255813953488372	0.0	0.1678	18225.0	Not_detected	1.8	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1C2	0.09090909090909091	0.024390243902439025	0.0	56.9	1059.0	Medium	69.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1C4	0.0	0.023809523809523808	0.0	9.033999999999999	6627.0	0	17.6	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT1E1	0.07692307692307693	0.023255813953488372	0.0	0.3047	18225.0	Not_detected	0.2	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT2A1	0.1	0.023809523809523808	0.0	0.02812	18225.0	Not_detected	0.3	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT2B1	0.0	0.08333333333333333	0.0	1.413	18225.0	Not_detected	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT4A1	0.14285714285714285	0.023255813953488372	0.0	0.341	18225.0	Not_detected	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SULT6B1	0.0	0.023255813953488372	0.0	0.0	18225.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
SUMF1	0.0	0.09523809523809523	0.0	11.11	5721.0	0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	2e-09	6e-12	0.3482195	0.032125	0.0	0.0
